ECName;WTGEvent;type;description;isDowntime;isFault;Cause;Nature;resetType;alarmLevel;notes;changed
V80VestasErrorCode;3112;Turbine;[3112] - CMSGearVibr6TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3113;Turbine;[3113] - CMSGearVibr7TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3116;Turbine;[3116] - CMSGenerVibr1TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3117;Turbine;[3117] - CMSGenerVibr2TooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;3119;Turbine;[3119] - CMSMainBearVibrTooHigh;1;1;DEV_UN;Vibration;Local;1;;-1
V80VestasErrorCode;750;Turbine;[750] - Coldboot parameters lost;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;95;Turbine;[95] - Com err: Address;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;625;Turbine;[625] - Command to VCMS failed;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3191;Turbine;[3191] - Common accu failed test;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;3187;Turbine;[3187] - Common EMC Valve Fail;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;1;Turbine;[1] - Conflict: Rack/Turbinetype;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;317;Turbine;[317] - Feedback r: failed;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;316;Turbine;[316] - Feedback s: failed;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3460;Turbine;[3460] - ConvPanel Humidity Err;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;2863;Turbine;[2863] - ConvWaterCoolPressLow;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;96;Turbine;[96] - Crash;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;628;Turbine;[628] - CRC/Timeout error to RCC;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3315;Turbine;[3315] - Critical Pitch Ref - Blade A;1;1;DEV_UN;Blade;Remote;1;;-1
V80VestasErrorCode;3318;Turbine;[3318] - Critical Pitch Ref - Blade Avg;1;1;DEV_UN;Blade;Remote;1;;-1
V80VestasErrorCode;3316;Turbine;[3316] - Critical Pitch Ref - Blade B;1;1;DEV_UN;Blade;Remote;1;;-1
V80VestasErrorCode;3317;Turbine;[3317] - Critical Pitch Ref - Blade C;1;1;DEV_UN;Blade;Remote;1;;-1
V80VestasErrorCode;47;Turbine;[47] - CT 3218 data error;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;46;User;[46] - CT illegal version;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;679;Turbine;[679] - CT316 driver fail;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;7;Turbine;[7] - CT3218 initialization error;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;8;Turbine;[8] - CT3220 initial - error pos;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;424;Turbine;[424] - CT3223 init error;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;10;Turbine;[10] - CT3232 initialization error;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;410;Turbine;[410] - CT3234 init error;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;291;Turbine;[291] - CT3251 OpSt - change timeout;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;3186;Turbine;[3186] - CTStopReached:Code;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;577;Turbine;[577] - Current Limiter Feedback error;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;582;Turbine;[582] - Current Limiter Run Error;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;581;Turbine;[581] - Current Limiter temp - high R;1;1;DEV_UN;Temperature;Local;1;;-1
V80VestasErrorCode;652;Turbine;[652] - Current Limiter temp - high Thy;1;1;DEV_UN;Temperature;Local;1;;-1
V80VestasErrorCode;583;Turbine;[583] - Current Limiter Timeout;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;901;Turbine;[901] - DC Overvolt stop;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;331;Turbine;[331] - DC Undervoltage;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;3148;Turbine;[3148] - DCChopperHWErr ConvModule;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3149;Turbine;[3149] - DCChopperHWErrInfo ConvMod;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3143;Turbine;[3143] - DCLink PrechTimeout;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3145;Turbine;[3145] - DCLink PreDiscTimeout;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3471;Turbine;[3471] - DCLinkContOpenFailed Module;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3259;Turbine;[3259] - DCLinkFuseBlownOnPSC Module;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3455;Ambient;[3455] - DeIce Heater Group Fault;1;1;DEV_UN;Ice;Remote;1;;-1
V80VestasErrorCode;3456;Turbine;[3456] - DeIce Relay Contact Err;1;1;DEV_UN;Ice;Remote;1;;-1
V80VestasErrorCode;53;Turbine;[53] - Error in CT3232;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;859;Turbine;[859] - Error in Param: def, Parser;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;863;Turbine;[863] - Error in Param: Value parser;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;858;Turbine;[858] - Error in ParameterDef File;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;862;Turbine;[862] - Error in ParameterValue File;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;176;Turbine;[176] - Error on all wind sensors;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;377;Turbine;[377] - Error on US: change to 0/90;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;25;Turbine;[25] - Error Parameter Checksum;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;213;Turbine;[213] - Error temp, sensor R blade;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;212;Turbine;[212] - Error temp, sensor R;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;179;Turbine;[179] - Error: yawcontrol;1;1;DEV_UN;Yaw_system;Remote;1;;-1
V80VestasErrorCode;428;Turbine;[428] - Event in ConvCtrl state;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;24;Turbine;[24] - Event timer not initialized;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;315;Grid;[315] - ExEx low voltage L;1;1;GRID;Electrical;Auto long;11;;-1
V80VestasErrorCode;1001;Turbine;[1001] - Ext Yaw Alarm Ignored Stat;1;1;DEV_UN;Yaw_system;Local;1;;-1
V80VestasErrorCode;741;Turbine;[741] - Ext, 24V persistent in Hub;1;1;DEV_UN;Hub;Local;1;;-1
V80VestasErrorCode;336;Turbine;[336] - Ext, High cur, Grid inv, L;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;330;Turbine;[330] - Ext, high DC voltage;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;323;Turbine;[323] - Ext, high temp, Ginv, L;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;321;Turbine;[321] - Ext, high temp, Rinv, L;1;1;DEV_UN;Temperature;Auto long;11;;-1
V80VestasErrorCode;332;Turbine;[332] - Ext, low DC voltage;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;159;Turbine;[159] - Ext, RPM guard;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;999;Turbine;[999] - Extended Yaw On/Off Status;1;1;DEV_UN;Yaw_system;Auto short;11;;-1
V80VestasErrorCode;187;Turbine;[187] - External 24 V power supply;1;1;DEV_UN;Electrical;Auto short;11;;-1
V80VestasErrorCode;188;Turbine;[188] - External 24 V power supply eq,;1;1;DEV_UN;Electrical;Local;1;;-1
V80VestasErrorCode;889;Turbine;[889] - External RPM not Reset;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;335;Turbine;[335] - ExtHighIRotorInv phase;1;1;DEV_UN;Rotor;Auto short;11;;-1
V80VestasErrorCode;3162;Turbine;[3162] - ExtLSC, ConMod InsGridCurr;1;1;DEV_UN;Electrical;Remote;1;;-1
V80VestasErrorCode;3163;Turbine;[3163] - ExtLSCInfo: PhNr, Par2;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;3160;Turbine;[3160] - ExtMSC: ConMod, InsGenCurr;1;1;DEV_UN;Generator;Remote;1;;-1
V80VestasErrorCode;3198;Turbine;[3198] - Accu A failed in test;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3199;Turbine;[3199] - Accu B failed in test;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3200;Turbine;[3200] - Accu C failed in test;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3157;Turbine;[3157] - Actual Level;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;876;Turbine;[876] - AGO timeout state;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;313;Ambient;[313] - Ambient temperature high;1;1;ENV;Temperature;Auto short no count;11;;-1
V80VestasErrorCode;146;Ambient;[146] - Ambient temperature low;1;1;ENV;Temperature;Auto short no count;11;;-1
V80VestasErrorCode;118;Turbine;[118] - Anemom error;1;1;ENV;Anemometer;Remote;1;;-1
V80VestasErrorCode;117;Turbine;[117] - Anemom error;1;1;ENV;Anemometer;Auto long;11;;-1
V80VestasErrorCode;931;Turbine;[931] - Arc detected in trafo room;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;57;Turbine;[57] - ArcNet reconfiguration;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;3024;Turbine;[3024] - ArcNetReconfigMaxLimit;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;136;Grid;[136] - Asym currL1;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;137;Grid;[137] - Asym currL2;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;138;Grid;[138] - Asym currL3;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;139;Grid;[139] - Asym voltL1;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;140;Grid;[140] - Asym voltL2;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;141;Grid;[141] - Asym voltL3;1;1;DEV_UN;Electrical;Auto long;11;;-1
V80VestasErrorCode;752;Turbine;[752] - Automatic reestablish failed;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;753;Turbine;[753] - Automatic reestablish OK;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;2668;Turbine;[2668] - AuxTransformer Temp High;1;1;DEV_UN;Transformer;Auto short;11;;-1
V80VestasErrorCode;83;Turbine;[83] - B Ctrl P Vel;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;85;Turbine;[85] - B CtrlV STD;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;35;Turbine;[35] - Bad ArcNet sub address;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;34;Turbine;[34] - Bad telegram xmit format;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;733;No error;[733] - Blade EMC pitchSystem Err;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;940;Turbine;[940] - Blade bearing Act;1;1;DEV_UN;Bearing;Local;1;;-1
V80VestasErrorCode;939;Turbine;[939] - Blade bearing;1;1;DEV_UN;Bearing;Local;1;;-1
V80VestasErrorCode;3368;Turbine;[3368] - Blade root load exceed limit;1;1;DEV_UN;Blade;Remote;1;;-1
V80VestasErrorCode;3257;Turbine;[3257] - Boot Failure PSC Module;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;2876;Turbine;[2876] - BrakeAccPressLowManInNac;1;1;DEV_UN;Brake_system;Remote;1;;-1
V80VestasErrorCode;2869;Turbine;[2869] - BrakeApplyPressureLow;1;1;DEV_UN;Brake_system;Remote;1;;-1
V80VestasErrorCode;3045;Turbine;[3045] - BrakeApplyValve1ErrPress;1;1;DEV_UN;Brake_system;Local;1;;-1
V80VestasErrorCode;3048;Turbine;[3048] - BrakeApplyValve2ErrPress;1;1;DEV_UN;Brake_system;Local;1;;-1
V80VestasErrorCode;3046;Turbine;[3046] - BrakeDrainValveFailed;1;1;DEV_UN;Brake_system;Local;1;;-1
V80VestasErrorCode;2878;Turbine;[2878] - BrakeHotHighBrakePress;1;1;DEV_UN;Brake_system;Remote;1;;-1
V80VestasErrorCode;2877;Turbine;[2877] - BrakeHotLowBrakePressure;1;1;DEV_UN;Brake_system;Remote;1;;-1
V80VestasErrorCode;2871;Turbine;[2871] - BrakeReleasedPressTooHigh;1;1;DEV_UN;Brake_system;Remote;1;;-1
V80VestasErrorCode;3264;Turbine;[3264] - BreakerTrip;1;1;DEV_UN;Electrical;Remote;1;;-1
V80VestasErrorCode;616;Turbine;[616] - Bypass miss before phasecomp;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;676;Turbine;[676] - Bypass missing before gen;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;2858;Turbine;[2858] - BypsPressTooHigh;1;1;DEV_UN;Other;Local;1;;-1
V80VestasErrorCode;84;Turbine;[84] - C Ctrl P Vel;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;86;Turbine;[86] - C CtrlV STD;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;3371;Turbine;[3371] - CableTwistSens Fail;1;1;DEV_UN;Cable_untwist;Remote;1;;-1
V80VestasErrorCode;696;Turbine;[696] - CAN API error;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;698;Turbine;[698] - CAN emergency error;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;697;Turbine;[697] - CAN SDO error;1;1;DEV_UN;Other;Remote;1;;-1
V80VestasErrorCode;318;Turbine;[318] - Cannot syncronize RPM;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;707;Turbine;[707] - Ch hardware error C;1;1;DEV_UN;Other;Auto short;11;;-1
V80VestasErrorCode;264;No error;[264] - VCPMSystemState reset by user;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;394;No error;[394] - VCS external vent, OFF;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;393;No error;[393] - VCS external vent, ON;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;392;No error;[392] - VCS int, fan OFF;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;391;No error;[391] - VCS int, fan ON;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;388;No error;[388] - VCS water pump OFF;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;387;No error;[387] - VCS water pump ON;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;290;No error;[290] - VDF data lost Code;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;295;No error;[295] - VMP halted: Program upload;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;360;No error;[360] - Warning log reestablished;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;434;No error;[434] - Warninglog reset by user;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;233;No error;[233] - WATCHDOG trigging disabled;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;247;No error;[247] - Wind derate to;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;265;No error;[265] - Wind Gen;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;979;No error;[979] - Yaw direction incorrect;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;938;No error;[938] - Yaw direction incorrect;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;978;No error;[978] - Yaw Speed Exc;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;280;No error;[280] - Yawcontr;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;282;No error;[282] - Yawing manually stopped;0;0;DEV_SC;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;977;No error;[977] - YawSpeedFault;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;396;No error;[396] - IGBT fan OFF;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;395;No error;[395] - IGBT fan ON;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;390;No error;[390] - IGBT pump OFFTop;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;389;No error;[389] - IGBT pump ON Top;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;873;No error;[873] - Instable CtrlState operation;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;606;No error;[606] - Item Updated by user;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;955;No error;[955] - Key switch: Local/Remote;0;0;DEV_SC;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;869;No error;[869] - Prepare Reconnecttimeout;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;854;No error;[854] - Puls Pause off;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;853;No error;[853] - Puls Pause on;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;587;No error;[587] - Q16 Close via RCS;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;585;No error;[585] - Q7 Close via RCS;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;586;No error;[586] - Q8 Close via RCS;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;641;No error;[641] - RCC upload;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;403;No error;[403] - RCS disconnected due to;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;404;No error;[404] - RCS reconnected;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;442;No error;[442] - Remote power setpoint kW;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;834;No error;[834] - Remote service panel free;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;832;No error;[832] - Remote service panel taken;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;1018;Turbine;[1018] - Remote:SERVICE state;0;0;DEV_SC;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;231;No error;[231] - Restart not possible;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;597;No error;[597] - Reverse Yaw;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;709;No error;[709] - RT Ext, High Rot, Cur, L;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;708;No error;[708] - RT High Rotor Current L;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;711;No error;[711] - RT Number LastRT times;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;710;No error;[710] - RT Rotor HW Error L;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;835;No error;[835] - RT UnexpAGO2Event CS;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;797;No error;[797] - RT NotReady during nextmin,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;225;No error;[225] - Run;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;310;No error;[310] - Run over RCS;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;872;No error;[872] - Running up timeout;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;382;No error;[382] - SlipR ext, Fan;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;881;No error;[881] - SSL Max - pitch vel;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;879;No error;[879] - SSL Power;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;880;No error;[880] - SSL RPMto <200;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;878;No error;[878] - SSL Time to Gen, Disc,;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;288;No error;[288] - Standby heating;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;278;No error;[278] - Start autoyawing CCW;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;277;No error;[277] - Start autoyawing CW;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;257;No error;[257] - Start hydr, Motor;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;281;No error;[281] - Start manual yawing CCW;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;283;No error;[283] - Start manual yawing CW;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;223;No error;[223] - Stop;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;284;No error;[284] - Stop auto-outyawing;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;279;No error;[279] - Stop autoyawing;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;667;No error;[667] - Stop error during thyr, firing;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;258;No error;[258] - Stop hydr, Motor;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;608;No error;[608] - STOP through RCS;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;285;No error;[285] - Stop yawing at twiststop(S104);0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;228;No error;[228] - SysState;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;308;No error;[308] - System log reestablished;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;742;No error;[742] - Test;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;671;No error;[671] - Thyristor firing interrupted;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;670;No error;[670] - Thyristors stopped;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;806;No error;[806] - Time changed more than sec;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;59;No error;[59] - Top fan;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;263;No error;[263] - TopSystemState reset by user;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;640;No error;[640] - Unknown RCC log message;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;591;No error;[591] - User access denied;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;588;No error;[588] - User primary access;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;408;No error;[408] - User defined alarm 1;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;409;User;[409] - User defined alarm 2;0;0;OTH;Other;Remote;0;;-1
V80VestasErrorCode;248;No error;[248] - User power setpoint;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;888;No error;[888] - UTC time changed;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;273;No error;[273] - E Wind Nac, Dir;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;746;No error;[746] - EMC Pitch Accu Test Aborted;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;745;No error;[745] - EMC Pitch Accu Test Blade;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;747;No error;[747] - EMC Pitch Accu Test Failed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;743;No error;[743] - EMC Pitch Accu Test Started;0;0;OTH;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;744;No error;[744] - EMC Pitch Accu Test Stopped;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;222;No error;[222] - Emergency RPM;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;906;No error;[906] - EMF accu fail: 5Z01 axis;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;675;No error;[675] - End motorstart Gen;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;673;No error;[673] - End thyristor test Gen;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;615;No error;[615] - Err Rem, Ack by user;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;235;No error;[235] - Errorckd: over RCS;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;236;No error;[236] - Errorcknowledged manual;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;221;No error;[221] - ERROR;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;425;No error;[425] - Event in ConvCtrl state;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;426;No error;[426] - Event in KxxCtrl state;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;427;No error;[427] - Event in StDlCtrl state;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;1002;No error;[1002] - Extended Yaw Current Status;0;0;DEV_UN;Other;Auto short;0;;-1
V80VestasErrorCode;830;No error;[830] - External power ref,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;749;Turbine;[749] - Extra info;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;738;No error;[738] - F60 closed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;740;No error;[740] - Fog horn active;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;739;No error;[739] - Fog horn inactive;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;293;No error;[293] - Frequency controller started;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;294;No error;[294] - Frequency controller stopped;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;94;No error;[94] - Frequency reg;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
